id,category_id,subcategory,status,created_at,updated_at,user_id,description,account_id,email_lead_price,phone_lead_price,instance_type,use_cases,slug,demo_prompt_id,demo_theme_key,demo_template_config,credit_price,service_summary,subcategory_components
0a7ac0e9-a453-4f38-bd49-606a69b130d7,1165a325-2ddf-49e4-aedc-191a02936fd4,General Outdoor Advertising (Service),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:22:07.796731+00,,AI visualization for General Outdoor Advertising across e-commerce and services.,,250.00,834.00,service,"[{""desc"":""Visitors see before/after visuals for General Outdoor Advertising in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-outdoor-advertising-service,,neutral,"{""logo_url"":""https://api.iconify.design/mdi:garage.svg?color=%230ea5e9"",""theme_key"":""cyan"",""brand_name"":""Acme General Outdoor Advertising""}",10,"General outdoor advertising is a service that assists businesses in promoting their brand or message through various outdoor mediums such as billboards, transit shelters, mall directories, and other public spaces like airports, shopping centers, and city streets. It involves creating and placing advertisements that reach a wide audience and drive consumer engagement. The service provider typically handles the design, production, and placement of the advertisements, ensuring maximum visibility and impact. By effectively reaching a large and targeted audience, the goal of general outdoor advertising is to increase brand awareness and drive sales.",
0ac24a29-ea4b-47e4-b8b8-d8e8d3cdc8ac,9379c61e-cf0a-4884-a312-ba909a61d931,General Residential Remodelers,active,2025-09-29 03:21:38.417169+00,2026-01-30 16:21:49.817772+00,,AI visualization for General Residential Remodelers services. Let clients preview outcomes before booking.,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for General Residential Remodelers in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-residential-remodelers,,amber,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iI2Y1OWUwYiIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+R1I8L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""General Residential Remodelers Works""}",4,"General Residential Remodelers is a comprehensive service that transforms existing homes into beautiful, functional living spaces. It applies to a wide range of residential settings, including single-family homes, townhouses, apartments, and condominiums. The provider typically delivers high-quality results, including renovated kitchens, bathrooms, bedrooms, and living areas, as well as updated flooring, cabinets, countertops, and lighting. The goal of this service is to create a space that perfectly reflects the homeowner's style and meets their needs.",
0cb2c53e-654f-4ea9-bf7d-d51055bc7b36,64fe0f37-5ee5-44d9-a51e-a5dfc003ef9f,Exterior Painting (E-commerce),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:23:35.967618+00,,AI visualization for Exterior Painting across e-commerce and services.,,50.00,133.00,ecomm,"[{""desc"":""Visitors see before/after visuals for Exterior Painting in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",exterior-painting,,amber,"{""logo_url"":""https://api.iconify.design/mdi:format-paint.svg?color=%23f59e0b"",""theme_key"":""amber"",""brand_name"":""BrightPath Exterior Painting""}",2,"Exterior painting is a service where a provider offers to refresh the exterior appearance of residential or commercial properties such as single-family homes, apartments, office buildings, and shopping centers. It typically includes selecting and applying high-quality exterior paints and coatings to protect and beautify the building's exterior surfaces like siding, trim, and shutters. The goal is to enhance the property's curb appeal and create a lasting first impression for potential customers or residents. By choosing a professional exterior painting service, property owners can enjoy a more attractive and well-maintained exterior that increases their property value.",
0ceee516-fa06-472c-adfb-17cd8db182a4,99d77300-d3f4-4a10-a3ee-4b9221f28e50,General Wood Container and Pallet Manufacturing (Service),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:22:48.051774+00,,AI visualization for General Wood Container and Pallet Manufacturing across e-commerce and services.,,250.00,834.00,service,"[{""desc"":""Visitors see before/after visuals for General Wood Container and Pallet Manufacturing in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-wood-container-and-pallet-manufacturing-service,,neutral,"{""logo_url"":""https://api.iconify.design/mdi:hvac.svg?color=%23a855f7"",""theme_key"":""neutral"",""brand_name"":""General Wood Container And Pallet Manufacturing Pros""}",10,"General Wood Container and Pallet Manufacturing is a service that produces custom wood containers and pallets for various industries and applications, such as warehousing, shipping, and storage in commercial settings like factories, warehouses, and distribution centers. It typically involves designing and creating custom wood containers and pallets to meet specific customer needs for durability, load capacity, and space efficiency. The goal of this service is to provide reliable, high-quality wood containers and pallets that support efficient and safe material handling and storage processes.",
0db08a07-7e91-4237-99e5-73e33d8096c4,bf303941-0d38-4b20-99df-a1568969a373,General Home Furnishing Merchant Wholesalers (Service),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:23:47.283647+00,,AI visualization for General Home Furnishing Merchant Wholesalers across e-commerce and services.,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for General Home Furnishing Merchant Wholesalers in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-home-furnishing-merchant-wholesalers-service,,neutral,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iIzBmNzY2ZSIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+R0g8L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""General Home Furnishing Merchant Wholesalers Labs""}",4,"General Home Furnishing Merchant Wholesalers provide a service that connects businesses with a vast array of home furnishings and decor items—such as furniture, lighting, textiles, and accessories—for their retail stores or interior design projects in residential, commercial, and hospitality spaces. They offer expert product sourcing, inventory management, and supply chain solutions to ensure timely delivery and efficient ordering processes. The outcome of this service is a streamlined home furnishings procurement process that enables businesses to focus on their core operations and enhance their offerings.",
0f2e7be4-e09f-4920-b8a2-c88bfb55132d,e50da547-efee-4290-82e5-913666a5ddd3,General Reconstituted Wood Product Manufacturing (Service),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:23:46.109743+00,,AI visualization for General Reconstituted Wood Product Manufacturing across e-commerce and services.,,250.00,834.00,service,"[{""desc"":""Visitors see before/after visuals for General Reconstituted Wood Product Manufacturing in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-reconstituted-wood-product-manufacturing-service,,orange,"{""logo_url"":""https://api.iconify.design/mdi:hvac.svg?color=%23ea580c"",""theme_key"":""neutral"",""brand_name"":""General Reconstituted Wood Product Manufacturing Co""}",10,"General reconstituted wood product manufacturing is a service where a provider creates a wide range of reconstituted wood products for various applications, including interior and exterior trim, paneling, furniture components, and decorative architectural elements. This service can be applied to various industries such as construction, furniture manufacturing, and interior design for residential, commercial, and industrial projects. It typically involves the design and production of custom reconstituted wood products made from recycled or sustainably sourced materials, offering clients a cost-effective and eco-friendly alternative to solid wood.",
10bf539f-e30a-4b45-96ec-7de3af1c824e,9379c61e-cf0a-4884-a312-ba909a61d931,Before/After House Flips,active,2025-09-29 03:21:38.417169+00,2026-01-30 16:21:52.76314+00,,AI visualization for Before/After House Flips services. Let clients preview outcomes before booking.,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for Before/After House Flips in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",before-after-house-flips,,cyan,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iIzA2YjZkNCIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+QkE8L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""Apex Before/After House Flips Co""}",4,"Before/After House Flips is a comprehensive service where a provider revitalizes existing residential properties into modern, updated homes, often for resale or rental purposes. This service applies to single-family homes, townhouses, condominiums, and other types of residential properties. The provider typically handles all aspects of the renovation, from initial design and permitting to construction and final finishes, to achieve a dramatic before-and-after transformation. The outcome is a significantly enhanced property value and a renewed or new home that meets current market standards.",
115c8db7-07f5-4438-a84d-62ab77ddef51,2ac9f236-971b-4286-95f3-18473889cbb6,"General Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers (Service)",active,2025-09-29 03:21:38.417169+00,2026-01-30 16:23:07.597477+00,,"AI visualization for General Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers across e-commerce and services.",,250.00,834.00,service,"[{""desc"":""Visitors see before/after visuals for General Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-lumber-plywood-millwork-and-wood-panel-merchant-wholesalers-service,,green,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iIzE2YTM0YSIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+R0w8L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""General Lumber, Plywood, Millwork, And Wood Panel Merchant Wholesalers LLC""}",10,"A General Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesaler service offers construction professionals and businesses—such as contractors, builders, cabinetmakers, furniture makers, and architects—access to a vast inventory of wood products. This service typically includes expert advice on product selection and usage, helping customers make informed decisions for their projects. By partnering with a wholesaler, customers can streamline their supply chain and focus on their core business.",
12951b8a-b881-4483-8e80-3c293e5b1407,7cf68c6a-a6aa-4abe-a81c-7e7ed775e827,Structural / Modular Design (E-commerce),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:22:44.529111+00,,AI visualization for Structural / Modular Design across e-commerce and services.,,50.00,133.00,ecomm,"[{""desc"":""Visitors see before/after visuals for Structural / Modular Design in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",structural-modular-design,,neutral,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iIzExMTgyNyIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+U008L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""Structural / Modular Design Pros""}",2,"Structural and modular design for e-commerce is a service where a provider creates detailed, custom designs for structural steel and precast concrete components for commercial and industrial projects, such as warehouses, distribution centers, office buildings, and retail stores. This typically involves developing 3D models and specifications for structural elements, including beams, columns, and foundations, as well as precast concrete components like walls and floors. The goal is to provide a comprehensive design package that enables clients to accurately plan and execute their projects. By streamlining the design process, clients can reduce costs and accelerate project timelines.",
1297b891-73db-408c-90ed-4dbbf83269cd,0ffcf9c1-0579-4d18-be88-4ea8205651dd,Irrigation System Layout (E-commerce),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:21:53.76393+00,,AI visualization for Irrigation System Layout across e-commerce and services.,,50.00,133.00,ecomm,"[{""desc"":""Visitors see before/after visuals for Irrigation System Layout in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",irrigation-system-layout,,green,"{""logo_url"":""https://api.iconify.design/mdi:sprinkler.svg?color=%2316a34a"",""theme_key"":""green"",""brand_name"":""Nimbus Sample Irrigation System Layout Inc""}",2,"Irrigation system layout is a service where an e-commerce provider creates a customized plan for residential or commercial spaces—such as gardens, parks, golf courses, hotels, resorts, and public spaces—to optimize water usage and distribution. It typically includes recommendations for system design, pipe sizing, and component selection to ensure efficient water supply and minimize waste. The goal is to create a functional and sustainable irrigation system that meets the specific needs of the space.",
13fef87a-0ae6-4d99-a7eb-9ad320548485,5ead5a6d-d9c2-4445-8d03-bd92463ab912,Roof Replacement Design (E-commerce),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:22:05.952178+00,,AI visualization for Roof Replacement Design across e-commerce and services.,,50.00,133.00,ecomm,"[{""desc"":""Visitors see before/after visuals for Roof Replacement Design in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",roof-replacement-design,,slate,"{""logo_url"":""https://api.iconify.design/mdi:home-roof.svg?color=%231f2937"",""theme_key"":""slate"",""brand_name"":""Roof Replacement Design Pros""}",2,"Roof Replacement Design is a service provided by roofing contractors through e-commerce platforms, helping homeowners and business owners select a new roof for their residential or commercial properties—such as single-family homes, apartments, offices, restaurants, and retail stores. It typically includes a personalized roof design concept based on the property's architecture, climate, and budget constraints. The design will consider factors like roof material, color, and style to ensure the new roof complements the existing structure and enhances its overall appearance. The outcome is a comprehensive roof replacement plan that meets the client's needs and budget.",
153c4755-cbc8-4904-bcfb-c3262bea0fca,02e151e0-5484-4245-99f3-950cf09d8534,Living Room,active,2025-10-13 05:01:55.486449+00,2026-01-30 16:21:55.406778+00,,Living room design and furniture,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for Living Room in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""}]",living-room,,default,"{""style"":""modern"",""theme"":""default"",""layout"":""grid""}",4,"Living room interior design is a service where a provider creates a comprehensive design plan for residential or commercial spaces, typically including living rooms, family rooms, dens, and lounges. The service may involve selecting furniture, color schemes, textures, patterns, and other elements to achieve a cohesive and functional space. A living room interior design typically includes recommendations for lighting, window treatments, and other key design elements to enhance the space's ambiance and functionality. The goal of this service is to create a comfortable, inviting, and well-designed living room that reflects the client's style and meets their needs.",
15dc9b02-a0e5-4b01-9821-39c74a43c850,dcc10148-fe45-4ab0-8076-79b6c2e52366,Fire Pit Designs (E-commerce),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:22:04.936976+00,,AI visualization for Fire Pit Designs across e-commerce and services.,,50.00,133.00,ecomm,"[{""desc"":""Visitors see before/after visuals for Fire Pit Designs in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",fire-pit-designs,,cyan,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iIzA2YjZkNCIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+RlA8L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""ClearView Sample Fire Pit Designs Design""}",2,"Fire Pit Designs is an e-commerce service where a provider offers a range of pre-designed fire pit concepts for residential or commercial outdoor spaces such as backyards, balconies, patios, and rooftop decks. These designs typically include recommendations for fire pit style, size, and placement, as well as suggestions for surrounding materials and finishes. The goal is to help customers create a warm and inviting outdoor gathering area that complements their existing decor. By using Fire Pit Designs, customers can easily find a fire pit that fits their style and budget.",
15f51b36-dd8e-4f33-86c3-bbbbadad6c15,f34d0e6b-2ed2-402f-b77f-7108ae58a176,General Textile and Fabric Finishing Mills (E-commerce),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:24:09.732873+00,,AI visualization for General Textile and Fabric Finishing Mills across e-commerce and services.,,33.00,83.00,ecomm,"[{""desc"":""Visitors see before/after visuals for General Textile and Fabric Finishing Mills in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-textile-and-fabric-finishing-mills,,violet,"{""logo_url"":""https://api.iconify.design/mdi:floor-plan.svg?color=%238b5cf6"",""theme_key"":""violet"",""brand_name"":""Atlas General Textile And Fabric Finishing Mills Company""}",1,"General Textile and Fabric Finishing Mills is an e-commerce service that offers a wide range of textile and fabric finishing solutions for various industries including fashion, home decor, and upholstery. The provider typically provides custom finishing services such as dyeing, printing, and coating to enhance the appearance, durability, and performance of fabrics. The goal is to deliver high-quality, specialty fabrics that meet customers' specific requirements and enhance their end-products.",
168fc40e-38dd-42b9-b49f-ffe15a706dbe,74ce54ae-3ea2-4c26-9b44-ee7527689fc3,General Residential Property Managers (Service),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:23:27.115146+00,,AI visualization for General Residential Property Managers across e-commerce and services.,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for General Residential Property Managers in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-residential-property-managers-service,,orange,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iI2VhNTgwYyIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+R1I8L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""General Residential Property Managers Inc""}",4,"General Residential Property Managers oversee the day-to-day operations of residential properties such as single-family homes, townhouses, apartments, condominiums, and estates. They typically provide services including rent collection, lease administration, maintenance coordination, and vendor management to ensure the property is well-maintained and financially stable. The goal of this service is to protect the property's value and provide a hassle-free experience for the homeowner or investor.",
16f2e4e4-3900-4d8f-88c6-32a587615a25,64fe0f37-5ee5-44d9-a51e-a5dfc003ef9f,Exterior Painting (Service),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:23:34.963082+00,,AI visualization for Exterior Painting across e-commerce and services.,,250.00,834.00,service,"[{""desc"":""Visitors see before/after visuals for Exterior Painting in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",exterior-painting-service,,amber,"{""logo_url"":""https://api.iconify.design/mdi:format-paint.svg?color=%23f59e0b"",""theme_key"":""amber"",""brand_name"":""BrightPath Exterior Painting""}",10,"Exterior painting is a service that enhances the curb appeal and overall aesthetic of residential or commercial properties including single-family homes, apartments, condominiums, office buildings, and retail stores. It typically involves a comprehensive preparation process, application of high-quality exterior paint, and finishing touches to ensure a smooth, even finish. The provider typically handles surface preparation, color selection, and application of paint to exterior walls, trim, and other architectural features. The goal of exterior painting is to protect the property's exterior surfaces from the elements and create a visually appealing appearance that complements the property's architecture and surroundings.",
