id,prompt,variables,created_at,updated_at,account_id,suggestion_label,subcategory_id
cd1d42b3-a58f-46ca-8047-ff62cca48731,"Photorealistic photo of one finished scene, not a split-screen or before-and-after layout. No text, no words, no letters, no labels, no captions, no watermarks, no signs. Garden design is a service that creates a comprehensive outdoor space plan for residential or commercial properties such as homes, hotels, restaurants, and office campuses. It typically includes recommendations for plant selection, hardscaping, water features, lighting, and other design elements to enhance the aesthetic appeal and functionality of the outdoor space. The goal of garden design is to create a beautiful and inviting outdoor environment that complements the surrounding architecture and enhances the overall user experience.: What style of garden design are you looking for?. Option: A serene garden with a seaside escape design, featuring a few beach stones, a natural fiber bench, and a driftwood fence. Direction details: A peaceful and calming garden design that captures the essence of the seaside Price tier cues: Mid-range quality, quartz or laminate surfaces, semi-custom details.",,2026-03-20 21:00:37.259995+00,2026-03-30 16:45:25.682176+00,,,557fd1e8-c876-4c2a-9e01-525b7563c835
cd6cfd52-4f2f-4895-aef4-2f3ac8fb98cd,"Photorealistic photo, no text, no words, no letters, no labels, no captions, no watermarks, no signs. Garden design is a service that creates a comprehensive outdoor space plan for residential or commercial properties such as homes, hotels, restaurants, and office campuses. It typically includes recommendations for plant selection, hardscaping, water features, lighting, and other design elements to enhance the aesthetic appeal and functionality of the outdoor space. The goal of garden design is to create a beautiful and inviting outdoor environment that complements the surrounding architecture and enhances the overall user experience.: What style of garden design inspires you?. Option: A small garden with a compact design, featuring a few plants, a small bench, and a trellis.. Direction details: A space-saving and efficient garden design that maximizes the use of small spaces. Price tier cues: Budget-friendly, builder-grade materials, economy finishes, standard fixtures.",,2026-03-17 19:14:00.62222+00,2026-03-30 16:50:05.965655+00,,,
ce0e7cc9-dc79-42ed-9668-f9aae7f20338,"Cozy outdoor seating area with warm lighting, comfortable design, no text",,2025-10-13 05:02:36.854779+00,2026-03-30 16:50:05.965655+00,,,
ce88bd3d-f5f4-48d3-8498-d03c92e4513d,"Modern living room with contemporary furniture, clean design, professional photography, no text",,2025-10-13 05:02:30.292133+00,2026-03-30 16:50:05.965655+00,,,
d000e516-feeb-4861-93c6-dfa85ef91af4,"Beautiful garden with colorful flowers and plants, professional photography, no text",,2025-10-13 05:02:34.612333+00,2026-03-30 16:50:05.965655+00,,,
d0654ba3-f3c1-4283-b917-d096a3feeb84,"Photorealistic photo of one finished scene, not a split-screen or before-and-after layout. No text, no words, no letters, no labels, no captions, no watermarks, no signs. Landscaping is a service where a provider transforms outdoor spaces such as residential yards, commercial properties, parks, hotels, and resorts. It typically includes a comprehensive plan for hardscapes like patios, walkways, and driveways, as well as softscapes like gardens, lawns, and trees. The provider will also consider factors such as drainage, irrigation, and lighting to create a functional and visually appealing outdoor environment. The goal of landscaping is to enhance the beauty and usability of the space, increasing its value and enjoyment for occupants.: What style of landscaping are you looking for?. Option: An urban oasis with a rooftop garden, a variety of container plants, and a modern outdoor seating area. Direction details: A unique and functional outdoor space with a focus on urban gardening and decor Price tier cues: Premium materials, natural stone, custom cabinetry, high-end fixtures.",,2026-03-20 21:02:42.902318+00,2026-03-30 16:45:25.682176+00,,,ee70f353-c48e-4bd9-bfc1-cf1b00291fa9
d06b4cb9-97bd-4f17-8c6e-179118577f5f,"Photorealistic photo, no text, no words, no letters, no labels, no captions, no watermarks, no signs. Landscaping is a service where a provider transforms outdoor spaces such as residential yards, commercial properties, parks, hotels, and resorts. It typically includes a comprehensive plan for hardscapes like patios, walkways, and driveways, as well as softscapes like gardens, lawns, and trees. The provider will also consider factors such as drainage, irrigation, and lighting to create a functional and visually appealing outdoor environment. The goal of landscaping is to enhance the beauty and usability of the space, increasing its value and enjoyment for occupants.: What style of landscaping are you looking for?. Option: A desert-themed landscape with a small patio, a variety of cacti, and a few decorative elements. Direction details: A low-maintenance and drought-tolerant outdoor space perfect for hot and dry climates Price tier cues: Budget-friendly, builder-grade materials, economy finishes, standard fixtures.",,2026-03-17 19:12:42.404396+00,2026-03-30 16:50:05.965655+00,,,
d16379bd-169a-40fd-82c9-307ec5c221a9,"Photorealistic photo of one finished scene, not a split-screen or before-and-after layout. No text, no words, no letters, no labels, no captions, no watermarks, no signs. Landscaping is a service where a provider transforms outdoor spaces such as residential yards, commercial properties, parks, hotels, and resorts. It typically includes a comprehensive plan for hardscapes like patios, walkways, and driveways, as well as softscapes like gardens, lawns, and trees. The provider will also consider factors such as drainage, irrigation, and lighting to create a functional and visually appealing outdoor environment. The goal of landscaping is to enhance the beauty and usability of the space, increasing its value and enjoyment for occupants.: What style of landscaping are you looking for?. Option: A charming English cottage-style garden with a picket fence, rose bushes, and a variety of herbs and flowers. Direction details: A classic and romantic outdoor space with a focus on traditional gardening and decor Price tier cues: Premium materials, natural stone, custom cabinetry, high-end fixtures.",,2026-03-20 21:02:24.481243+00,2026-03-30 16:45:25.682176+00,,,ee70f353-c48e-4bd9-bfc1-cf1b00291fa9
d1a46b25-83d4-477c-8d0f-d4fe834a352e,"Professional hair salon interior with modern styling stations, clean design, no text",,2025-10-13 05:02:05.771873+00,2026-03-30 16:50:05.965655+00,,,
d23e3b5e-369b-4514-b40f-edfc6530ad52,"Professional General Landscape Architectural Services photography with excellent composition, clean background, no text, no words, no writing",,2026-02-17 05:49:51.401863+00,2026-03-30 16:50:05.965655+00,,,
d292120c-89f4-4313-8f22-05e073a2b74a,"Luxury pool with sophisticated landscaping, elegant presentation, no text",,2025-10-13 05:02:37.828883+00,2026-03-30 16:50:05.965655+00,,,
d2ab09f0-5a8b-4baf-b5d1-cc685efd0250,"Photorealistic photo of one finished scene, not a split-screen or before-and-after layout. No text, no words, no letters, no labels, no captions, no watermarks, no signs. Bathroom remodeling is a service where a provider transforms residential bathrooms into functional and aesthetically pleasing spaces. It typically involves redesigning the layout, selecting fixtures and materials, and installing new elements such as sinks, toilets, showers, and bathtubs. The goal is to create a bathroom that meets the homeowner's needs and complements the overall style of the home. The outcome is a refreshed and rejuvenated bathroom that boosts the value and livability of the residence.. Refinement category: Vanity. Option: floating wood vanity with warm modern bathroom styling.",,2026-03-23 18:52:56.790919+00,2026-03-30 16:45:25.682176+00,,,258f4d7f-746f-416b-b617-e1cca25b748f
d3a3d88f-3a81-4e11-a8e9-1ec4c4ae8bc0,"Contemporary filing cabinet with sleek design, clean aesthetic, no text",,2025-10-13 05:02:47.631986+00,2026-03-30 16:50:05.965655+00,,,
d3a5face-a1bf-4ee6-81d8-7fdf7d730159,"Photorealistic photo of one finished scene, not a split-screen or before-and-after layout. No text, no words, no letters, no labels, no captions, no watermarks, no signs. Landscaping is a service where a provider transforms outdoor spaces such as residential yards, commercial properties, parks, hotels, and resorts. It typically includes a comprehensive plan for hardscapes like patios, walkways, and driveways, as well as softscapes like gardens, lawns, and trees. The provider will also consider factors such as drainage, irrigation, and lighting to create a functional and visually appealing outdoor environment. The goal of landscaping is to enhance the beauty and usability of the space, increasing its value and enjoyment for occupants.: What style of landscaping are you looking for?. Option: A rural landscape with a rolling hills, a variety of wildflowers and grasses, and a rustic outdoor seating area. Direction details: A peaceful and serene outdoor space with a focus on natural materials and a rural atmosphere Price tier cues: Budget-friendly, builder-grade materials, economy finishes, standard fixtures.",,2026-03-20 21:02:51.509435+00,2026-03-30 16:45:25.682176+00,,,ee70f353-c48e-4bd9-bfc1-cf1b00291fa9
d60f38fa-bb1b-4edc-8a5c-ceae3f01e0a4,"Photorealistic photo, no text, no words, no letters, no labels, no captions, no watermarks, no signs. General Landscaping Services is a comprehensive solution for residential and commercial properties, including homes, apartments, offices, hotels, restaurants, and shopping centers. It typically involves the design and maintenance of outdoor spaces such as lawns, gardens, patios, walkways, and other hardscapes. The service may also encompass tasks like pruning, weeding, fertilizing, and pest control to ensure the overall health and appearance of the property. The goal of General Landscaping Services is to create a visually appealing and functional outdoor environment that enhances the property's value and aesthetic appeal.: What style of landscaping are you looking for?. Option: A Victorian garden with a large lawn, plenty of plants, and a ornate fence. Direction details: A sophisticated and elegant design that incorporates elements of the Victorian era and plenty of decoration Price tier cues: Luxury, bespoke finishes, marble, custom millwork, designer fixtures.",,2026-03-17 19:13:21.746155+00,2026-03-30 16:50:05.965655+00,,,
d6f9f5ac-976d-4c1a-a399-6efe79448f74,"Modern salon with trendy styling stations, minimalist presentation, no text",,2025-10-13 05:02:06.671995+00,2026-03-30 16:50:05.965655+00,,,
d7bf6950-aba3-46ea-afa4-2c33d1b4e998,"Photorealistic photo of one finished scene, not a split-screen or before-and-after layout. No text, no words, no letters, no labels, no captions, no watermarks, no signs. Bathroom remodeling is a service where a provider transforms residential bathrooms into functional and aesthetically pleasing spaces. It typically involves redesigning the layout, selecting fixtures and materials, and installing new elements such as sinks, toilets, showers, and bathtubs. The goal is to create a bathroom that meets the homeowner's needs and complements the overall style of the home. The outcome is a refreshed and rejuvenated bathroom that boosts the value and livability of the residence.. Refinement category: Windows / Doors. Option: steel-look grid windows with a designer modern-industrial feel.",,2026-03-23 18:53:43.240906+00,2026-03-30 16:45:25.682176+00,,,258f4d7f-746f-416b-b617-e1cca25b748f
d825fc65-3373-4ca2-b7a7-b73b098e5c30,"Photorealistic photo of one finished scene, not a split-screen or before-and-after layout. No text, no words, no letters, no labels, no captions, no watermarks, no signs. Bathroom remodeling is a service where a provider transforms residential bathrooms into functional and aesthetically pleasing spaces. It typically involves redesigning the layout, selecting fixtures and materials, and installing new elements such as sinks, toilets, showers, and bathtubs. The goal is to create a bathroom that meets the homeowner's needs and complements the overall style of the home. The outcome is a refreshed and rejuvenated bathroom that boosts the value and livability of the residence.. Refinement category: Windows / Doors. Option: white-trimmed windows and doors with classic timeless appeal.",,2026-03-23 18:53:41.476985+00,2026-03-30 16:45:25.682176+00,,,258f4d7f-746f-416b-b617-e1cca25b748f
d86a5aea-baea-4a2f-bef8-ffea3d5ed232,"Stylish men's casual shirt with modern design, minimalist presentation, no text",,2025-10-13 05:02:27.71444+00,2026-03-30 16:50:05.965655+00,,,
d8840dfb-0aa2-419d-a3a6-d42e216d8cc1,"Photorealistic photo of one finished scene, not a split-screen or before-and-after layout. No text, no words, no letters, no labels, no captions, no watermarks, no signs. Bathroom remodeling is a service where a provider transforms residential bathrooms into functional and aesthetically pleasing spaces. It typically involves redesigning the layout, selecting fixtures and materials, and installing new elements such as sinks, toilets, showers, and bathtubs. The goal is to create a bathroom that meets the homeowner's needs and complements the overall style of the home. The outcome is a refreshed and rejuvenated bathroom that boosts the value and livability of the residence.: What style of bathroom remodeling are you looking for?. Option: A modern bathroom with an industrial-style sink, a metal vanity, and a large walk-in shower with exposed brick walls and a concrete floor.. Direction details: A sleek and edgy design that incorporates industrial elements and materials. Price tier cues: Premium materials, natural stone, custom cabinetry, high-end fixtures.",,2026-03-18 15:25:14.743673+00,2026-03-30 16:45:25.682176+00,,,258f4d7f-746f-416b-b617-e1cca25b748f
d9194ec8-4866-4ca8-aa43-94f78a6684d7,"Photorealistic photo of one finished scene, not a split-screen or before-and-after layout. No text, no words, no letters, no labels, no captions, no watermarks, no signs. Garden design is a service that creates a comprehensive outdoor space plan for residential or commercial properties such as homes, hotels, restaurants, and office campuses. It typically includes recommendations for plant selection, hardscaping, water features, lighting, and other design elements to enhance the aesthetic appeal and functionality of the outdoor space. The goal of garden design is to create a beautiful and inviting outdoor environment that complements the surrounding architecture and enhances the overall user experience.: What style of garden design are you looking for?. Option: A charming garden with a rustic cottage style, featuring a picket fence, a variety of colorful flowers, and a wooden arbor. Direction details: A cozy and inviting garden design that evokes a sense of warmth and comfort Price tier cues: Mid-range quality, quartz or laminate surfaces, semi-custom details.",,2026-03-20 21:00:18.41439+00,2026-03-30 16:45:25.682176+00,,,557fd1e8-c876-4c2a-9e01-525b7563c835
d9651195-76bd-4da5-bae2-d49ebfaca77a,"Stylish women's evening dress with sophisticated design, high-end fashion photography, no text",,2025-10-13 05:01:50.679321+00,2026-03-30 16:50:05.965655+00,,,
d98635d3-20ef-4a8a-826c-832cab7414e4,"Photorealistic photo, no text, no words, no letters, no labels, no captions, no watermarks, no signs. Garden design is a service that creates a comprehensive outdoor space plan for residential or commercial properties such as homes, hotels, restaurants, and office campuses. It typically includes recommendations for plant selection, hardscaping, water features, lighting, and other design elements to enhance the aesthetic appeal and functionality of the outdoor space. The goal of garden design is to create a beautiful and inviting outdoor environment that complements the surrounding architecture and enhances the overall user experience.: What style of garden design inspires you?. Option: A charming garden with a vintage design, featuring a small greenhouse, a few antique garden ornaments, and a wooden bench.. Direction details: A classic and nostalgic garden design that evokes the charm of a bygone era. Price tier cues: Premium materials, natural stone, custom cabinetry, high-end fixtures.",,2026-03-17 19:37:37.418862+00,2026-03-30 16:45:25.682176+00,,,557fd1e8-c876-4c2a-9e01-525b7563c835
d99e6146-1baa-45bd-abee-d66b3f0079a9,"Cozy living room with warm lighting and comfortable seating, elegant presentation, no text",,2025-10-13 05:01:55.858112+00,2026-03-30 16:50:05.965655+00,,,
da0f18d3-8f25-4f47-abba-cf4c29200dde,"Photorealistic photo, no text, no words, no letters, no labels, no captions, no watermarks, no signs. General Landscaping Services is a comprehensive solution for residential and commercial properties, including homes, apartments, offices, hotels, restaurants, and shopping centers. It typically involves the design and maintenance of outdoor spaces such as lawns, gardens, patios, walkways, and other hardscapes. The service may also encompass tasks like pruning, weeding, fertilizing, and pest control to ensure the overall health and appearance of the property. The goal of General Landscaping Services is to create a visually appealing and functional outdoor environment that enhances the property's value and aesthetic appeal.: What style of landscaping are you looking for?. Option: A cottage garden with a small lawn, plenty of plants, and a white picket fence. Direction details: A charming and intimate design that incorporates elements of the cottage and plenty of greenery Price tier cues: Premium materials, natural stone, custom cabinetry, high-end fixtures.",,2026-03-17 19:13:20.673372+00,2026-03-30 16:50:05.965655+00,,,
db575d76-1f4e-4bcb-952b-7f7e91c5cbc0,"Photorealistic photo of one finished scene, not a split-screen or before-and-after layout. No text, no words, no letters, no labels, no captions, no watermarks, no signs. Bathroom remodeling is a service where a provider transforms residential bathrooms into functional and aesthetically pleasing spaces. It typically involves redesigning the layout, selecting fixtures and materials, and installing new elements such as sinks, toilets, showers, and bathtubs. The goal is to create a bathroom that meets the homeowner's needs and complements the overall style of the home. The outcome is a refreshed and rejuvenated bathroom that boosts the value and livability of the residence.. Refinement category: Walkway. Option: gravel path with clean stepping stones and soft edging.",,2026-03-23 18:54:08.61361+00,2026-03-30 16:45:25.682176+00,,,258f4d7f-746f-416b-b617-e1cca25b748f
dc8a6fb4-aa75-4467-8b5f-ee2a57695021,"Modern women's outerwear with contemporary styling, professional photography, no text",,2025-10-13 05:02:27.144312+00,2026-03-30 16:50:05.965655+00,,,
dc935c98-17e9-43ad-be58-33967ec334ba,"Photorealistic photo of one finished scene, not a split-screen or before-and-after layout. No text, no words, no letters, no labels, no captions, no watermarks, no signs. General Landscaping Services is a comprehensive solution for residential and commercial properties, including homes, apartments, offices, hotels, restaurants, and shopping centers. It typically involves the design and maintenance of outdoor spaces such as lawns, gardens, patios, walkways, and other hardscapes. The service may also encompass tasks like pruning, weeding, fertilizing, and pest control to ensure the overall health and appearance of the property. The goal of General Landscaping Services is to create a visually appealing and functional outdoor environment that enhances the property's value and aesthetic appeal.: What style of landscaping are you looking for?. Option: A desert landscape with a large rock garden, a few cacti, and a dry riverbed. Direction details: A unique and natural design that incorporates desert plants and textures Price tier cues: Mid-range quality, quartz or laminate surfaces, semi-custom details.",,2026-03-20 21:01:42.927297+00,2026-03-30 16:45:25.682176+00,,,d59017d8-8fa9-4d1a-a05d-aca761e5c530
dcfbfaef-4b74-4be6-b56f-02613f5dc1b2,"Photorealistic photo of one finished scene, not a split-screen or before-and-after layout. No text, no words, no letters, no labels, no captions, no watermarks, no signs. Bathroom remodeling is a service where a provider transforms residential bathrooms into functional and aesthetically pleasing spaces. It typically involves redesigning the layout, selecting fixtures and materials, and installing new elements such as sinks, toilets, showers, and bathtubs. The goal is to create a bathroom that meets the homeowner's needs and complements the overall style of the home. The outcome is a refreshed and rejuvenated bathroom that boosts the value and livability of the residence.. Refinement category: Lighting Fixtures. Option: minimal recessed lighting with clean contemporary restraint.",,2026-03-23 18:53:21.622825+00,2026-03-30 16:45:25.682176+00,,,258f4d7f-746f-416b-b617-e1cca25b748f
de75619e-1157-4d82-945d-a6fa47872483,"Photorealistic photo of one finished scene, not a split-screen or before-and-after layout. No text, no words, no letters, no labels, no captions, no watermarks, no signs. Bathroom remodeling is a service where a provider transforms residential bathrooms into functional and aesthetically pleasing spaces. It typically involves redesigning the layout, selecting fixtures and materials, and installing new elements such as sinks, toilets, showers, and bathtubs. The goal is to create a bathroom that meets the homeowner's needs and complements the overall style of the home. The outcome is a refreshed and rejuvenated bathroom that boosts the value and livability of the residence.: What style of bathroom remodeling are you looking for?. Option: A high-end bathroom with a large soaking tub, a rain showerhead, and a heated floor, surrounded by marble and natural stone.. Direction details: A luxurious and indulgent design that creates a spa-like experience. Price tier cues: Luxury, bespoke finishes, marble, custom millwork, designer fixtures.",,2026-03-18 15:25:16.924332+00,2026-03-30 16:45:25.682176+00,,,258f4d7f-746f-416b-b617-e1cca25b748f
dfee46e6-0eb7-4bc0-b292-e19a5d72dda2,"Sharp men's business suit with professional tailoring, clean background, no text",,2025-10-13 05:02:27.491034+00,2026-03-30 16:50:05.965655+00,,,
e0319ad8-ee18-4667-9c87-d3bc0b5c7289,"Modern color mixing station with trendy equipment, minimalist presentation, no text",,2025-10-13 05:02:08.225224+00,2026-03-30 16:50:05.965655+00,,,
e06502b1-88e6-4a9e-b65b-3b0d8b315c04,"Professional Outdoor Furniture Layout photography with excellent composition, clean background, no text, no words, no writing",,2025-10-13 04:53:31.784219+00,2026-03-30 16:50:05.965655+00,,,
e123526f-aa19-4a05-bc57-6567c9407bf2,"Photorealistic photo, no text, no words, no letters, no labels, no captions, no watermarks, no signs. Garden design is a service that creates a comprehensive outdoor space plan for residential or commercial properties such as homes, hotels, restaurants, and office campuses. It typically includes recommendations for plant selection, hardscaping, water features, lighting, and other design elements to enhance the aesthetic appeal and functionality of the outdoor space. The goal of garden design is to create a beautiful and inviting outdoor environment that complements the surrounding architecture and enhances the overall user experience.: What style of garden design inspires you?. Option: A garden featuring a variety of edible plants, such as fruits and vegetables, with a functional and productive design.. Direction details: A practical and sustainable garden design that provides fresh produce and promotes healthy eating. Price tier cues: Mid-range quality, quartz or laminate surfaces, semi-custom details.",,2026-03-17 19:28:10.224268+00,2026-03-30 16:50:05.965655+00,,,
e1d6d057-faca-4847-828e-14b81a3f7256,"Photorealistic photo of one finished scene, not a split-screen or before-and-after layout. No text, no words, no letters, no labels, no captions, no watermarks, no signs. Garden design is a service that creates a comprehensive outdoor space plan for residential or commercial properties such as homes, hotels, restaurants, and office campuses. It typically includes recommendations for plant selection, hardscaping, water features, lighting, and other design elements to enhance the aesthetic appeal and functionality of the outdoor space. The goal of garden design is to create a beautiful and inviting outdoor environment that complements the surrounding architecture and enhances the overall user experience.. Refinement category: Outdoor Lighting. Option: subtle recessed step lighting with a premium modern finish.",,2026-03-23 16:43:52.619127+00,2026-03-30 16:45:25.682176+00,,,557fd1e8-c876-4c2a-9e01-525b7563c835
e273fe36-a54a-476b-ba0e-ef857a72ed9f,"Photorealistic photo, no text, no words, no letters, no labels, no captions, no watermarks, no signs. Garden design is a service that creates a comprehensive outdoor space plan for residential or commercial properties such as homes, hotels, restaurants, and office campuses. It typically includes recommendations for plant selection, hardscaping, water features, lighting, and other design elements to enhance the aesthetic appeal and functionality of the outdoor space. The goal of garden design is to create a beautiful and inviting outdoor environment that complements the surrounding architecture and enhances the overall user experience.: What style of garden design inspires you?. Option: A charming garden with a vintage design, featuring a small greenhouse, a few antique garden ornaments, and a wooden bench.. Direction details: A classic and nostalgic garden design that evokes the charm of a bygone era. Price tier cues: Premium materials, natural stone, custom cabinetry, high-end fixtures.",,2026-03-17 19:13:58.938493+00,2026-03-30 16:50:05.965655+00,,,
e2cf2ab3-c55c-43b9-a1d0-3baa55a52a24,"Photorealistic photo, no text, no words, no letters, no labels, no captions, no watermarks, no signs. Garden design is a service that creates a comprehensive outdoor space plan for residential or commercial properties such as homes, hotels, restaurants, and office campuses. It typically includes recommendations for plant selection, hardscaping, water features, lighting, and other design elements to enhance the aesthetic appeal and functionality of the outdoor space. The goal of garden design is to create a beautiful and inviting outdoor environment that complements the surrounding architecture and enhances the overall user experience.: What style of garden design inspires you?. Option: A lush garden with a tropical oasis design, featuring a small palm tree, a few colorful flowers, and a stone fountain.. Direction details: A vibrant and exotic garden design that brings a touch of the tropics to your outdoor space. Price tier cues: Luxury, bespoke finishes, marble, custom millwork, designer fixtures.",,2026-03-17 19:28:06.239037+00,2026-03-30 16:50:05.965655+00,,,
e309ce5f-acaf-4098-b277-97ca2657cc97,"Photorealistic photo of one finished scene, not a split-screen or before-and-after layout. No text, no words, no letters, no labels, no captions, no watermarks, no signs. Landscaping is a service where a provider transforms outdoor spaces such as residential yards, commercial properties, parks, hotels, and resorts. It typically includes a comprehensive plan for hardscapes like patios, walkways, and driveways, as well as softscapes like gardens, lawns, and trees. The provider will also consider factors such as drainage, irrigation, and lighting to create a functional and visually appealing outdoor environment. The goal of landscaping is to enhance the beauty and usability of the space, increasing its value and enjoyment for occupants.: What style of landscaping are you looking for?. Option: A farmhouse garden with a rustic fence, a variety of vegetables and flowers, and a charming outdoor seating area. Direction details: A cozy and inviting outdoor space with a focus on traditional gardening and decor Price tier cues: Mid-range quality, quartz or laminate surfaces, semi-custom details.",,2026-03-20 21:02:44.607821+00,2026-03-30 16:45:25.682176+00,,,ee70f353-c48e-4bd9-bfc1-cf1b00291fa9
e3d3e6da-9dae-4ef1-863c-98cda46eecdb,"Photorealistic photo of one finished scene, not a split-screen or before-and-after layout. No text, no words, no letters, no labels, no captions, no watermarks, no signs. Garden design is a service that creates a comprehensive outdoor space plan for residential or commercial properties such as homes, hotels, restaurants, and office campuses. It typically includes recommendations for plant selection, hardscaping, water features, lighting, and other design elements to enhance the aesthetic appeal and functionality of the outdoor space. The goal of garden design is to create a beautiful and inviting outdoor environment that complements the surrounding architecture and enhances the overall user experience.: What style of garden design are you looking for?. Option: A charming garden with a rustic elegance design, featuring a few natural stone elements, a wooden arbor, and a few exotic flowers. Direction details: A cozy and inviting garden design that combines rustic and elegant elements Price tier cues: Premium materials, natural stone, custom cabinetry, high-end fixtures.",,2026-03-20 21:00:47.743469+00,2026-03-30 16:45:25.682176+00,,,557fd1e8-c876-4c2a-9e01-525b7563c835
e59eb869-a95b-48f4-80c8-e21ebb3a519c,"Photorealistic photo, no text, no words, no letters, no labels, no captions, no watermarks, no signs. General Landscaping Services is a comprehensive solution for residential and commercial properties, including homes, apartments, offices, hotels, restaurants, and shopping centers. It typically involves the design and maintenance of outdoor spaces such as lawns, gardens, patios, walkways, and other hardscapes. The service may also encompass tasks like pruning, weeding, fertilizing, and pest control to ensure the overall health and appearance of the property. The goal of General Landscaping Services is to create a visually appealing and functional outdoor environment that enhances the property's value and aesthetic appeal.: What style of landscaping are you looking for?. Option: A rustic garden with a large lawn, plenty of flowers, and a wooden fence. Direction details: A charming and natural design that incorporates earthy elements and plenty of greenery Price tier cues: Premium materials, natural stone, custom cabinetry, high-end fixtures.",,2026-03-17 19:13:03.654399+00,2026-03-30 16:50:05.965655+00,,,
e6485ebe-f2e9-4231-adf1-0a47941930e5,"Photorealistic photo of one finished scene, not a split-screen or before-and-after layout. No text, no words, no letters, no labels, no captions, no watermarks, no signs. General Landscaping Services is a comprehensive solution for residential and commercial properties, including homes, apartments, offices, hotels, restaurants, and shopping centers. It typically involves the design and maintenance of outdoor spaces such as lawns, gardens, patios, walkways, and other hardscapes. The service may also encompass tasks like pruning, weeding, fertilizing, and pest control to ensure the overall health and appearance of the property. The goal of General Landscaping Services is to create a visually appealing and functional outdoor environment that enhances the property's value and aesthetic appeal.: What style of landscaping are you looking for?. Option: A wildlife garden with a small pond, a few birdhouses, and a variety of native plants. Direction details: A natural and inviting design that emphasizes wildlife conservation and biodiversity Price tier cues: Mid-range quality, quartz or laminate surfaces, semi-custom details.",,2026-03-20 21:01:57.830091+00,2026-03-30 16:45:25.682176+00,,,d59017d8-8fa9-4d1a-a05d-aca761e5c530
e6a4f872-08f2-4ef4-b430-59623cb4195c,"English garden with classic plant arrangements, elegant styling, no text",,2025-10-13 05:02:01.581555+00,2026-03-30 16:50:05.965655+00,,,
e75f2d90-ea8d-44a5-aa0e-57ae93f14bb5,"Photorealistic photo of one finished scene, not a split-screen or before-and-after layout. No text, no words, no letters, no labels, no captions, no watermarks, no signs. Garden design is a service that creates a comprehensive outdoor space plan for residential or commercial properties such as homes, hotels, restaurants, and office campuses. It typically includes recommendations for plant selection, hardscaping, water features, lighting, and other design elements to enhance the aesthetic appeal and functionality of the outdoor space. The goal of garden design is to create a beautiful and inviting outdoor environment that complements the surrounding architecture and enhances the overall user experience.. Refinement category: Pavers. Option: warm-toned natural stone pavers with upscale character.",,2026-03-23 16:44:02.845615+00,2026-03-30 16:45:25.682176+00,,,557fd1e8-c876-4c2a-9e01-525b7563c835
e79b93c9-38b1-4d22-89e0-ee3c5a2390f8,"Elegant living room with classic design elements, minimalist presentation, no text",,2025-10-13 05:01:56.823249+00,2026-03-30 16:50:05.965655+00,,,
e897a9c6-a50a-46b7-a951-9a94e4c46b3f,"Photorealistic photo of one finished scene, not a split-screen or before-and-after layout. No text, no words, no letters, no labels, no captions, no watermarks, no signs. Bathroom remodeling is a service where a provider transforms residential bathrooms into functional and aesthetically pleasing spaces. It typically involves redesigning the layout, selecting fixtures and materials, and installing new elements such as sinks, toilets, showers, and bathtubs. The goal is to create a bathroom that meets the homeowner's needs and complements the overall style of the home. The outcome is a refreshed and rejuvenated bathroom that boosts the value and livability of the residence.. Refinement category: Backsplash Tile. Option: vertical stacked backsplash tile with a modern graphic look.",,2026-03-23 18:53:35.651886+00,2026-03-30 16:45:25.682176+00,,,258f4d7f-746f-416b-b617-e1cca25b748f
e9199028-3f39-48f5-b679-a314aff9a6e9,"Minimalist pool design with sleek lines, professional photography, no text",,2025-10-13 05:02:38.255996+00,2026-03-30 16:50:05.965655+00,,,
ea444bc2-03ae-489d-8bb7-8fb37aef054f,"Contemporary living room with trendy furniture, clean background, no text",,2025-10-13 05:02:31.109362+00,2026-03-30 16:50:05.965655+00,,,
ea7cb1a1-6ccc-4536-ab63-26d62dab7bfe,"Stylish watch with sophisticated appeal, minimalist presentation, no text",,2025-10-13 05:01:54.037153+00,2026-03-30 16:50:05.965655+00,,,
eacda138-7ce2-4024-b665-d28a78b63811,"Photorealistic photo, no text, no words, no letters, no labels, no captions, no watermarks, no signs. Garden design is a service that creates a comprehensive outdoor space plan for residential or commercial properties such as homes, hotels, restaurants, and office campuses. It typically includes recommendations for plant selection, hardscaping, water features, lighting, and other design elements to enhance the aesthetic appeal and functionality of the outdoor space. The goal of garden design is to create a beautiful and inviting outdoor environment that complements the surrounding architecture and enhances the overall user experience.: What style of garden design inspires you?. Option: A vibrant garden with a Mediterranean design, featuring a small olive tree, a few colorful flowers, and a stone patio.. Direction details: A warm and inviting garden design that captures the spirit of the Mediterranean region. Price tier cues: Premium materials, natural stone, custom cabinetry, high-end fixtures.",,2026-03-17 19:27:56.910715+00,2026-03-30 16:50:05.965655+00,,,
eb0fa2ad-4fd1-4719-9047-ac3949ea4d4f,"Modern conference table with contemporary design, clean background, no text",,2025-10-13 05:02:14.862225+00,2026-03-30 16:50:05.965655+00,,,
